,COUNTYFP20,VAP,AMINVAP,PRES20D,PRES20R,OVAP,TOT_VOTES,factor,AMINVAP_pct,OVAP_pct,PRES20None,PRES20D_pct,PRES20R_pct,PRES20None_pct
41,003,455,1,194,195,454,455,1.0,0.002197802197802198,0.9978021978021978,66,0.42637362637362636,0.42857142857142855,0.14505494505494507
42,003,884,21,0,0,863,884,1.0,0.023755656108597284,0.9762443438914027,884,0.0,0.0,1.0
43,003,2412,19,910,102,2393,2412,1.0,0.007877280265339967,0.99212271973466,1400,0.37728026533996684,0.04228855721393035,0.5804311774461028
44,003,3013,29,852,701,2984,3013,1.0,0.009624958513109858,0.9903750414868902,1460,0.28277464321274476,0.23265847992034516,0.4845668768669101
45,003,771,10,258,222,761,771,1.0,0.01297016861219196,0.9870298313878081,291,0.3346303501945525,0.28793774319066145,0.377431906614786
46,003,3076,15,892,833,3061,3076,1.0,0.004876462938881665,0.9951235370611183,1351,0.28998699609882966,0.27080624187256175,0.4392067620286086
48,003,2561,16,789,653,2545,2561,1.0,0.006247559547051933,0.9937524404529481,1119,0.3080827801639984,0.254978524014057,0.43693869582194456
49,003,1469,15,355,230,1454,1469,1.0,0.010211027910142955,0.989788972089857,884,0.24166099387338325,0.15656909462219196,0.6017699115044248
50,003,1151,6,283,125,1145,1151,1.0,0.005212858384013901,0.9947871416159861,743,0.24587315377932234,0.10860121633362294,0.6455256298870548
51,003,1332,5,534,407,1327,1332,1.0,0.0037537537537537537,0.9962462462462462,391,0.4009009009009009,0.3055555555555556,0.29354354354354356
52,003,62,0,0,0,62,62,1.0,0.0,1.0,62,0.0,0.0,1.0
53,003,2321,27,705,606,2294,2321,1.0,0.011632916846186989,0.988367083153813,1010,0.3037483843171047,0.26109435588108576,0.4351572598018096
54,003,742,0,69,465,742,742,1.0,0.0,1.0,208,0.09299191374663072,0.6266846361185984,0.2803234501347709
55,003,272,3,72,98,269,272,1.0,0.011029411764705883,0.9889705882352942,102,0.2647058823529412,0.3602941176470588,0.375
56,003,2995,33,1039,651,2962,2995,1.0,0.011018363939899833,0.9889816360601001,1305,0.3469115191986644,0.21736227045075127,0.4357262103505843
57,003,1933,32,617,343,1901,1933,1.0,0.016554578375581996,0.983445421624418,973,0.31919296430419036,0.17744438696326953,0.5033626487325401
58,003,2606,25,751,1018,2581,2606,1.0,0.009593246354566385,0.9904067536454336,837,0.2881811204911742,0.3906369915579432,0.3211818879508826
59,003,1490,9,505,492,1481,1490,1.0,0.006040268456375839,0.9939597315436242,493,0.3389261744966443,0.3302013422818792,0.3308724832214765
60,003,1598,15,506,675,1583,1598,1.0,0.009386733416770964,0.990613266583229,417,0.3166458072590738,0.42240300375469336,0.2609511889862328
61,003,4374,51,890,411,4323,4374,1.0,0.011659807956104253,0.9883401920438958,3073,0.2034750800182899,0.09396433470507544,0.7025605852766347
62,003,2083,13,732,708,2070,2083,1.0,0.006240998559769563,0.9937590014402304,643,0.3514162265962554,0.3398943831012962,0.3086893903024484
63,003,2544,88,603,170,2456,2544,1.0,0.03459119496855346,0.9654088050314465,1771,0.23702830188679244,0.06682389937106918,0.6961477987421384
64,003,2704,26,743,473,2678,2704,1.0,0.009615384615384616,0.9903846153846154,1488,0.27477810650887574,0.17492603550295857,0.5502958579881657
65,003,3295,57,697,161,3238,3295,1.0,0.017298937784522003,0.982701062215478,2437,0.21153262518968133,0.04886191198786039,0.7396054628224583
66,003,2186,7,734,569,2179,2186,1.0,0.003202195791399817,0.9967978042086002,883,0.3357731015553522,0.26029277218664226,0.4039341262580055
67,003,1336,3,380,419,1333,1336,1.0,0.002245508982035928,0.9977544910179641,537,0.2844311377245509,0.31362275449101795,0.40194610778443113
68,003,2338,26,717,1217,2312,2338,1.0,0.011120615911035072,0.9888793840889649,404,0.306672369546621,0.520530367835757,0.1727972626176219
69,003,1853,20,509,833,1833,1853,1.0,0.010793308148947653,0.9892066918510524,511,0.2746896923907178,0.44954128440366975,0.27576902320561253
70,003,1153,7,475,227,1146,1153,1.0,0.006071118820468344,0.9939288811795317,451,0.411968777103209,0.19687771032090198,0.391153512575889
71,003,756,2,171,400,754,756,1.0,0.0026455026455026454,0.9973544973544973,185,0.2261904761904762,0.5291005291005291,0.2447089947089947
72,003,1211,12,313,504,1199,1211,1.0,0.00990916597853014,0.9900908340214699,394,0.2584640792733278,0.4161849710982659,0.32535094962840627
73,003,1176,5,450,323,1171,1176,1.0,0.004251700680272109,0.9957482993197279,403,0.3826530612244898,0.27465986394557823,0.342687074829932
74,003,1504,8,611,587,1496,1504,1.0,0.005319148936170213,0.9946808510638298,306,0.40625,0.39029255319148937,0.20345744680851063
75,003,2392,21,756,485,2371,2392,1.0,0.008779264214046822,0.9912207357859532,1151,0.31605351170568563,0.20275919732441472,0.48118729096989965
76,003,1233,8,426,171,1225,1233,1.0,0.006488240064882401,0.9935117599351176,636,0.34549878345498786,0.1386861313868613,0.5158150851581509
77,003,285,1,51,128,284,285,1.0,0.0035087719298245615,0.9964912280701754,106,0.17894736842105263,0.44912280701754387,0.3719298245614035
78,003,2109,32,620,367,2077,2109,1.0,0.015173067804646752,0.9848269321953532,1122,0.29397818871503084,0.17401612138454245,0.5320056899004267
79,003,2310,36,514,384,2274,2310,1.0,0.015584415584415584,0.9844155844155844,1412,0.22251082251082252,0.16623376623376623,0.6112554112554113
80,003,520,5,161,179,515,520,1.0,0.009615384615384616,0.9903846153846154,180,0.3096153846153846,0.34423076923076923,0.34615384615384615
81,003,2220,37,460,279,2183,2220,1.0,0.016666666666666666,0.9833333333333333,1481,0.2072072072072072,0.12567567567567567,0.6671171171171171
82,003,1716,10,745,218,1706,1716,1.0,0.005827505827505828,0.9941724941724942,753,0.43414918414918413,0.12703962703962704,0.4388111888111888
83,003,1159,17,419,374,1142,1159,1.0,0.014667817083692839,0.9853321829163072,366,0.361518550474547,0.32269197584124243,0.3157894736842105
85,003,2742,20,948,769,2722,2742,1.0,0.007293946024799417,0.9927060539752006,1025,0.34573304157549234,0.2804522246535376,0.3738147337709701
86,003,1706,23,525,459,1683,1706,1.0,0.013481828839390387,0.9865181711606096,722,0.30773739742086753,0.2690504103165299,0.4232121922626026
87,003,1045,7,341,558,1038,1045,1.0,0.0066985645933014355,0.9933014354066986,146,0.3263157894736842,0.5339712918660288,0.1397129186602871
88,003,2215,11,734,590,2204,2215,1.0,0.004966139954853273,0.9950338600451467,891,0.3313769751693002,0.26636568848758463,0.4022573363431151
89,003,1553,2,452,659,1551,1553,1.0,0.00128783000643915,0.9987121699935608,442,0.2910495814552479,0.42433998712169996,0.28461043142305215
90,003,35,0,9,22,35,35,1.0,0.0,1.0,4,0.2571428571428571,0.6285714285714286,0.11428571428571428
92,003,3146,27,1009,741,3119,3146,1.0,0.008582326764144946,0.9914176732358551,1396,0.32072472981563893,0.23553719008264462,0.44373808010171645
93,003,1238,8,310,648,1230,1238,1.0,0.006462035541195477,0.9935379644588045,280,0.25040387722132473,0.5234248788368336,0.22617124394184168
94,003,101,3,15,23,98,101,1.0,0.0297029702970297,0.9702970297029703,63,0.1485148514851485,0.22772277227722773,0.6237623762376238
95,003,1247,19,412,320,1228,1247,1.0,0.015236567762630313,0.9847634322373697,515,0.33039294306335204,0.2566158781074579,0.41299117882919006
96,003,2219,22,479,745,2197,2219,1.0,0.009914375844975214,0.9900856241550248,995,0.21586300135196035,0.33573681838666064,0.448400180261379
97,003,1429,7,460,633,1422,1429,1.0,0.00489853044086774,0.9951014695591323,336,0.3219034289713086,0.4429671098670399,0.2351294611616515
99,003,2291,45,670,577,2246,2291,1.0,0.01964207769532955,0.9803579223046704,1044,0.29244871235268444,0.25185508511567,0.45569620253164556
100,003,291,0,111,70,291,291,1.0,0.0,1.0,110,0.38144329896907214,0.24054982817869416,0.37800687285223367
101,003,1320,5,487,391,1315,1320,1.0,0.003787878787878788,0.9962121212121212,442,0.36893939393939396,0.2962121212121212,0.33484848484848484
102,003,18,2,0,0,16,18,1.0,0.1111111111111111,0.8888888888888888,18,0.0,0.0,1.0
103,003,1467,24,476,340,1443,1467,1.0,0.016359918200409,0.983640081799591,651,0.32447171097477845,0.23176550783912747,0.4437627811860941
104,003,312,8,81,84,304,312,1.0,0.02564102564102564,0.9743589743589743,147,0.25961538461538464,0.2692307692307692,0.47115384615384615
105,003,23,1,0,0,22,23,1.0,0.043478260869565216,0.9565217391304348,23,0.0,0.0,1.0
106,003,1059,8,351,462,1051,1059,1.0,0.007554296506137866,0.9924457034938622,246,0.3314447592067989,0.43626062322946174,0.23229461756373937
107,003,3289,72,471,184,3217,3289,1.0,0.021891152325934936,0.978108847674065,2634,0.14320462146549104,0.055944055944055944,0.800851322590453
108,003,1079,11,334,330,1068,1079,1.0,0.010194624652455977,0.989805375347544,415,0.30954587581093607,0.30583873957367935,0.38461538461538464
110,003,1653,18,381,155,1635,1653,1.0,0.010889292196007259,0.9891107078039928,1117,0.23049001814882034,0.09376890502117362,0.6757410768300061
111,003,2384,27,657,360,2357,2384,1.0,0.011325503355704697,0.9886744966442953,1367,0.27558724832214765,0.15100671140939598,0.5734060402684564
112,003,1330,12,483,453,1318,1330,1.0,0.009022556390977444,0.9909774436090225,394,0.3631578947368421,0.3406015037593985,0.2962406015037594
113,003,1869,15,624,548,1854,1869,1.0,0.008025682182985553,0.9919743178170144,697,0.33386837881219905,0.29320492241840557,0.3729266987693954
114,003,1644,30,417,170,1614,1644,1.0,0.01824817518248175,0.9817518248175182,1057,0.25364963503649635,0.10340632603406326,0.6429440389294404
115,003,1818,19,652,570,1799,1818,1.0,0.010451045104510451,0.9895489548954896,596,0.3586358635863586,0.31353135313531355,0.3278327832783278
116,003,1393,5,487,390,1388,1393,1.0,0.003589375448671931,0.9964106245513281,516,0.34960516870064606,0.2799712849964106,0.3704235463029433
117,003,3055,18,802,490,3037,3055,1.0,0.005891980360065467,0.9941080196399346,1763,0.2625204582651391,0.16039279869067102,0.5770867430441898
118,003,1675,24,596,409,1651,1675,1.0,0.014328358208955224,0.9856716417910448,670,0.35582089552238805,0.24417910447761193,0.4
119,003,26,0,12,12,26,26,1.0,0.0,1.0,2,0.46153846153846156,0.46153846153846156,0.07692307692307693
120,003,46,0,14,26,46,46,1.0,0.0,1.0,6,0.30434782608695654,0.5652173913043478,0.13043478260869565
121,003,19,0,14,3,19,19,1.0,0.0,1.0,2,0.7368421052631579,0.15789473684210525,0.10526315789473684
122,003,57,0,16,38,57,57,1.0,0.0,1.0,3,0.2807017543859649,0.6666666666666666,0.05263157894736842
126,003,1239,16,399,388,1223,1239,1.0,0.0129136400322841,0.9870863599677159,452,0.3220338983050847,0.3131557707828894,0.3648103309120258
127,003,2410,29,731,524,2381,2410,1.0,0.012033195020746889,0.9879668049792532,1155,0.3033195020746888,0.2174273858921162,0.47925311203319504
128,003,197,1,56,96,196,197,1.0,0.005076142131979695,0.9949238578680203,45,0.28426395939086296,0.4873096446700508,0.22842639593908629
129,003,1062,2,440,227,1060,1062,1.0,0.0018832391713747645,0.9981167608286252,395,0.4143126177024482,0.2137476459510358,0.371939736346516
130,003,726,10,280,174,716,726,1.0,0.013774104683195593,0.9862258953168044,272,0.3856749311294766,0.2396694214876033,0.3746556473829201
131,003,906,1,345,377,905,906,1.0,0.0011037527593818985,0.9988962472406181,184,0.38079470198675497,0.41611479028697573,0.20309050772626933
132,003,6,0,0,0,6,6,1.0,0.0,1.0,6,0.0,0.0,1.0
133,003,2,0,0,0,2,2,1.0,0.0,1.0,2,0.0,0.0,1.0
134,003,1603,36,361,136,1567,1603,1.0,0.022457891453524642,0.9775421085464754,1106,0.2252027448533999,0.08484092326887087,0.6899563318777293
135,003,1699,22,438,108,1677,1699,1.0,0.012948793407886992,0.987051206592113,1153,0.2577987051206592,0.06356680400235433,0.6786344908769865
136,003,1212,1,364,267,1211,1212,1.0,0.0008250825082508251,0.9991749174917491,581,0.30033003300330036,0.2202970297029703,0.4793729372937294
137,003,3264,28,1056,901,3236,3264,1.0,0.00857843137254902,0.991421568627451,1307,0.3235294117647059,0.2760416666666667,0.40042892156862747
138,003,1569,9,613,636,1560,1569,1.0,0.0057361376673040155,0.994263862332696,320,0.3906947100063735,0.40535372848948376,0.20395156150414276
139,003,815,1,324,401,814,815,1.0,0.001226993865030675,0.9987730061349693,90,0.39754601226993863,0.4920245398773006,0.11042944785276074
140,003,818,12,262,237,806,818,1.0,0.014669926650366748,0.9853300733496333,319,0.3202933985330073,0.28973105134474325,0.3899755501222494
141,003,2553,24,897,586,2529,2553,1.0,0.009400705052878966,0.9905992949471211,1070,0.35135135135135137,0.22953388170779476,0.4191147669408539
142,003,1558,8,411,261,1550,1558,1.0,0.005134788189987163,0.9948652118100129,886,0.2637997432605905,0.16752246469833118,0.5686777920410783
144,003,156,0,48,41,156,156,1.0,0.0,1.0,67,0.3076923076923077,0.26282051282051283,0.42948717948717946
145,003,1112,14,363,315,1098,1112,1.0,0.012589928057553957,0.987410071942446,434,0.32643884892086333,0.28327338129496404,0.3902877697841727
146,003,2893,53,632,260,2840,2893,1.0,0.018320082958866227,0.9816799170411338,2001,0.21845834773591427,0.08987210508123056,0.6916695471828551
147,003,2090,12,732,655,2078,2090,1.0,0.005741626794258373,0.9942583732057416,703,0.35023923444976074,0.3133971291866029,0.33636363636363636
148,003,1115,18,204,128,1097,1115,1.0,0.016143497757847534,0.9838565022421525,783,0.18295964125560538,0.1147982062780269,0.7022421524663677
149,003,2872,9,864,1559,2863,2872,1.0,0.0031337047353760445,0.996866295264624,449,0.3008356545961003,0.5428272980501393,0.15633704735376044
150,003,1208,8,352,436,1200,1208,1.0,0.006622516556291391,0.9933774834437086,420,0.2913907284768212,0.3609271523178808,0.347682119205298
151,003,1894,11,662,666,1883,1894,1.0,0.005807814149947202,0.9941921858500528,566,0.3495248152059134,0.35163674762407604,0.2988384371700106
152,003,1642,26,482,325,1616,1642,1.0,0.015834348355663823,0.9841656516443362,835,0.2935444579780755,0.19792935444579782,0.5085261875761267
153,003,2594,55,654,367,2539,2594,1.0,0.02120277563608327,0.9787972243639167,1573,0.25212027756360833,0.14148033924441017,0.6063993831919815
155,003,2000,30,669,515,1970,2000,1.0,0.015,0.985,816,0.3345,0.2575,0.408
156,003,1594,14,542,300,1580,1594,1.0,0.00878293601003764,0.9912170639899623,752,0.34002509410288584,0.18820577164366373,0.47176913425345046
157,003,673,15,213,263,658,673,1.0,0.022288261515601784,0.9777117384843982,197,0.3164933135215453,0.39078751857355126,0.29271916790490343
158,003,74,0,14,38,74,74,1.0,0.0,1.0,22,0.1891891891891892,0.5135135135135135,0.2972972972972973
159,003,1830,7,654,577,1823,1830,1.0,0.003825136612021858,0.9961748633879781,599,0.35737704918032787,0.3153005464480874,0.3273224043715847
160,003,578,5,185,247,573,578,1.0,0.00865051903114187,0.9913494809688581,146,0.32006920415224915,0.4273356401384083,0.25259515570934254
161,003,1274,12,291,706,1262,1274,1.0,0.009419152276295133,0.9905808477237049,277,0.22841444270015698,0.554160125588697,0.217425431711146
162,003,1048,6,342,439,1042,1048,1.0,0.0057251908396946565,0.9942748091603053,267,0.32633587786259544,0.41889312977099236,0.2547709923664122
163,003,2747,32,701,305,2715,2747,1.0,0.011649071714597743,0.9883509282854023,1741,0.2551874772479068,0.11103021477975973,0.6337823079723335
164,003,410,3,141,71,407,410,1.0,0.007317073170731708,0.9926829268292683,198,0.3439024390243902,0.17317073170731706,0.48292682926829267
165,003,1630,25,404,179,1605,1630,1.0,0.015337423312883436,0.9846625766871165,1047,0.24785276073619633,0.1098159509202454,0.6423312883435582
166,003,1563,21,459,414,1542,1563,1.0,0.013435700575815739,0.9865642994241842,690,0.29366602687140114,0.2648752399232246,0.44145873320537427
167,003,44,2,11,30,42,44,1.0,0.045454545454545456,0.9545454545454546,3,0.25,0.6818181818181818,0.06818181818181818
168,003,1866,19,520,252,1847,1866,1.0,0.010182207931404072,0.9898177920685959,1094,0.27867095391211144,0.13504823151125403,0.5862808145766345
169,003,414,1,119,153,413,414,1.0,0.0024154589371980675,0.9975845410628019,142,0.28743961352657005,0.3695652173913043,0.34299516908212563
171,003,2293,8,850,561,2285,2293,1.0,0.0034888791975577847,0.9965111208024422,882,0.3706934147405146,0.24465765372873965,0.38464893153074575
172,003,958,25,287,194,933,958,1.0,0.026096033402922755,0.9739039665970772,477,0.29958246346555323,0.20250521920668058,0.4979123173277662
173,003,3405,24,841,360,3381,3405,1.0,0.007048458149779736,0.9929515418502203,2204,0.24698972099853156,0.10572687224669604,0.6472834067547724
174,003,941,6,300,245,935,941,1.0,0.006376195536663124,0.9936238044633369,396,0.3188097768331562,0.2603613177470776,0.4208289054197662
175,003,1847,16,538,201,1831,1847,1.0,0.008662696264212236,0.9913373037357878,1108,0.29128316188413644,0.10882512181916622,0.5998917162966974
176,003,1805,49,288,103,1756,1805,1.0,0.027146814404432132,0.9728531855955679,1414,0.1595567867036011,0.05706371191135734,0.7833795013850415
177,003,7,0,0,0,7,7,1.0,0.0,1.0,7,0.0,0.0,1.0
184,003,11,0,0,0,11,11,1.0,0.0,1.0,11,0.0,0.0,1.0
185,003,2,0,0,0,2,2,1.0,0.0,1.0,2,0.0,0.0,1.0
186,003,2,0,0,0,2,2,1.0,0.0,1.0,2,0.0,0.0,1.0
187,003,385,9,53,18,376,385,1.0,0.023376623376623377,0.9766233766233766,314,0.13766233766233765,0.046753246753246755,0.8155844155844156
188,003,31,0,0,0,31,31,1.0,0.0,1.0,31,0.0,0.0,1.0
189,003,5,0,0,0,5,5,1.0,0.0,1.0,5,0.0,0.0,1.0
190,003,13,0,0,0,13,13,1.0,0.0,1.0,13,0.0,0.0,1.0
192,003,43,0,20,23,43,43,3.3076923076923075,0.0,1.0,0,0.46511627906976744,0.5348837209302325,0.0
194,003,8,0,0,0,8,8,1.0,0.0,1.0,8,0.0,0.0,1.0
200,003,292,1,98,59,291,292,1.0,0.003424657534246575,0.9965753424657534,135,0.3356164383561644,0.20205479452054795,0.4623287671232877
201,003,11,2,0,0,9,11,1.0,0.18181818181818182,0.8181818181818182,11,0.0,0.0,1.0
204,003,1930,35,739,469,1895,1930,1.0,0.018134715025906734,0.9818652849740933,722,0.3829015544041451,0.24300518134715027,0.37409326424870465
206,003,1895,18,489,240,1877,1895,1.0,0.00949868073878628,0.9905013192612138,1166,0.25804749340369393,0.1266490765171504,0.6153034300791557
207,003,1517,23,469,368,1494,1517,1.0,0.015161502966381015,0.984838497033619,680,0.3091628213579433,0.24258404746209625,0.44825313117996046
208,003,1775,15,543,713,1760,1775,1.0,0.008450704225352112,0.9915492957746479,519,0.3059154929577465,0.40169014084507043,0.2923943661971831
210,003,3554,81,650,367,3473,3554,1.0,0.022791221159257174,0.9772087788407429,2537,0.18289251547552055,0.10326392796848621,0.7138435565559933
211,003,1959,20,647,309,1939,1959,1.0,0.010209290454313425,0.9897907095456866,1003,0.3302705461970393,0.15773353751914243,0.5119959162838182
212,003,3827,44,1278,999,3783,3827,1.0,0.01149725633655605,0.9885027436634439,1550,0.33394303632087796,0.26103997909589755,0.40501698458322444
213,003,3605,17,1027,1200,3588,3605,1.0,0.004715672676837725,0.9952843273231623,1378,0.2848821081830791,0.332871012482663,0.382246879334258
214,003,4,0,0,0,4,4,1.0,0.0,1.0,4,0.0,0.0,1.0
215,003,1330,18,481,249,1312,1330,1.0,0.013533834586466165,0.9864661654135338,600,0.36165413533834584,0.18721804511278195,0.45112781954887216
217,003,1775,6,613,550,1769,1775,1.0,0.0033802816901408453,0.9966197183098592,612,0.3453521126760563,0.30985915492957744,0.3447887323943662
218,003,3494,62,858,553,3432,3494,1.0,0.017744705208929592,0.9822552947910704,2083,0.2455638236977676,0.15827132226674298,0.5961648540354894
219,003,2368,33,817,612,2335,2368,1.0,0.01393581081081081,0.9860641891891891,939,0.3450168918918919,0.25844594594594594,0.39653716216216217
220,003,1571,27,366,314,1544,1571,1.0,0.01718650541056652,0.9828134945894335,891,0.23297262889879058,0.19987269255251433,0.5671546785486951
222,003,892,7,239,444,885,892,1.0,0.007847533632286996,0.992152466367713,209,0.2679372197309417,0.4977578475336323,0.23430493273542602
223,003,2723,11,915,1336,2712,2723,1.0,0.004039662137348513,0.9959603378626515,472,0.336026441424899,0.4906353286816012,0.1733382298934998
224,003,46,0,7,32,46,46,1.0,0.0,1.0,7,0.15217391304347827,0.6956521739130435,0.15217391304347827
225,003,612,6,187,22,606,612,1.0,0.00980392156862745,0.9901960784313726,403,0.3055555555555556,0.03594771241830065,0.6584967320261438
226,003,1261,5,353,624,1256,1261,1.0,0.003965107057890563,0.9960348929421095,284,0.27993655828707376,0.4948453608247423,0.22521808088818399
227,003,1221,4,487,548,1217,1221,1.0,0.003276003276003276,0.9967239967239967,186,0.3988533988533989,0.4488124488124488,0.15233415233415235
229,003,2827,25,915,986,2802,2827,1.0,0.008843296781039971,0.99115670321896,926,0.323664662186063,0.3487796250442165,0.32755571276972056
230,003,1734,1,487,608,1733,1734,1.0,0.0005767012687427913,0.9994232987312572,639,0.2808535178777393,0.3506343713956171,0.3685121107266436
231,003,2039,42,540,247,1997,2039,1.0,0.020598332515939184,0.9794016674840608,1252,0.26483570377636095,0.1211378126532614,0.6140264835703776
232,003,1419,19,476,431,1400,1419,1.0,0.013389711064129669,0.9866102889358703,512,0.3354474982381959,0.3037350246652572,0.3608174770965469
233,003,2366,37,499,146,2329,2366,1.0,0.015638207945900255,0.9843617920540998,1721,0.21090448013524937,0.06170752324598478,0.7273879966187659
234,003,3268,47,750,291,3221,3268,1.0,0.01438188494492044,0.9856181150550796,2227,0.2294981640146879,0.0890452876376989,0.6814565483476133
235,003,2289,38,627,228,2251,2289,1.0,0.016601135867190912,0.9833988641328091,1434,0.27391874180865006,0.09960681520314547,0.6264744429882044
236,003,2167,24,782,263,2143,2167,1.0,0.011075219197046609,0.9889247808029534,1122,0.360867558837102,0.12136594370096908,0.5177664974619289
238,003,1892,12,634,957,1880,1892,1.0,0.006342494714587738,0.9936575052854123,301,0.33509513742071884,0.5058139534883721,0.1590909090909091
239,003,1174,3,355,494,1171,1174,1.0,0.002555366269165247,0.9974446337308348,325,0.3023850085178876,0.42078364565587734,0.2768313458262351
240,003,1423,11,353,396,1412,1423,1.0,0.007730147575544624,0.9922698524244554,674,0.24806746310611386,0.2782853127196065,0.4736472241742797
